GENE_ID	BP_SIMILARITY	CC_SIMILARITY	MF_SIMILARITY	NB_ISOFORM
ENSG00000108774	1.000	1.000	0.994	7
ENSG00000089558	1.000	1.000	1.000	2
ENSG00000167925	NA	1.000	1.000	7
ENSG00000173757	0.989	1.000	1.000	17
ENSG00000126561	0.696	1.000	0.955	10
ENSG00000168610	0.520	0.778	0.610	34
ENSG00000033627	1.000	1.000	1.000	31
ENSG00000108784	1.000	1.000	1.000	5
ENSG00000108786	1.000	1.000	1.000	3
ENSG00000068120	1.000	1.000	1.000	10
ENSG00000108788	1.000	1.000	1.000	4
ENSG00000131470	1.000	1.000	1.000	7
ENSG00000141699	1.000	1.000	1.000	9
ENSG00000131462	0.810	0.826	0.937	4
ENSG00000068137	1.000	1.000	NA	4
ENSG00000184451	1.000	1.000	1.000	3
ENSG00000108797	1.000	1.000	1.000	2
ENSG00000108799	1.000	1.000	1.000	13
ENSG00000131477	1.000	1.000	1.000	5
ENSG00000131475	1.000	1.000	1.000	4
ENSG00000126562	1.000	1.000	1.000	3
ENSG00000183978	1.000	1.000	1.000	2
ENSG00000176563	1.000	1.000	1.000	5
ENSG00000126581	1.000	1.000	1.000	13
ENSG00000131467	1.000	1.000	1.000	12
ENSG00000131480	1.000	1.000	1.000	2
ENSG00000131471	1.000	1.000	1.000	7
ENSG00000131482	1.000	1.000	1.000	3
ENSG00000266967	1.000	1.000	1.000	6
ENSG00000108825	0.956	0.986	0.975	7
ENSG00000267060	1.000	1.000	1.000	4
ENSG00000198863	1.000	NA	NA	2
ENSG00000131469	1.000	1.000	1.000	6
ENSG00000068079	1.000	1.000	1.000	2
ENSG00000108828	1.000	1.000	1.000	9
ENSG00000012048	0.988	0.982	0.990	31
ENSG00000188554	1.000	1.000	1.000	5
ENSG00000184988	1.000	1.000	1.000	5
ENSG00000236383	NA	NA	NA	13
ENSG00000067596	1.000	1.000	1.000	6
ENSG00000175832	1.000	1.000	1.000	8
ENSG00000005102	1.000	0.990	1.000	3
ENSG00000108861	1.000	1.000	1.000	4
ENSG00000231256	NA	NA	NA	2
ENSG00000161647	0.979	1.000	0.958	4
ENSG00000161649	1.000	1.000	1.000	7
ENSG00000108852	1.000	1.000	1.000	19
ENSG00000108849	NA	NA	NA	5
ENSG00000131096	1.000	1.000	1.000	3
ENSG00000161653	1.000	1.000	1.000	2
ENSG00000091947	1.000	1.000	1.000	6
ENSG00000161654	NA	1.000	1.000	3
ENSG00000141349	1.000	1.000	1.000	18
ENSG00000108840	1.000	1.000	1.000	8
ENSG00000125319	1.000	1.000	1.000	3
ENSG00000161664	1.000	1.000	1.000	3
ENSG00000168591	1.000	1.000	1.000	15
ENSG00000087152	1.000	1.000	1.000	7
ENSG00000108312	1.000	1.000	1.000	14
ENSG00000004939	1.000	1.000	1.000	2
ENSG00000108309	1.000	0.977	NA	3
ENSG00000013306	1.000	1.000	NA	12
ENSG00000030582	1.000	1.000	1.000	15
ENSG00000161682	NA	1.000	NA	3
ENSG00000005961	1.000	1.000	0.950	3
ENSG00000186566	NA	1.000	1.000	6
ENSG00000180336	1.000	1.000	1.000	6
ENSG00000180329	NA	1.000	1.000	4
ENSG00000161692	1.000	1.000	1.000	3
ENSG00000073670	1.000	1.000	1.000	4
ENSG00000182963	1.000	1.000	1.000	8
ENSG00000131097	1.000	1.000	NA	4
ENSG00000108883	1.000	1.000	1.000	10
ENSG00000167131	1.000	1.000	1.000	5
ENSG00000131095	1.000	0.990	1.000	24
ENSG00000186185	1.000	1.000	1.000	3
ENSG00000172992	1.000	0.890	1.000	32
ENSG00000136448	1.000	1.000	1.000	14
ENSG00000161714	1.000	1.000	1.000	4
ENSG00000181513	1.000	1.000	0.992	9
ENSG00000168517	1.000	1.000	1.000	8
ENSG00000184922	1.000	0.967	1.000	5
ENSG00000184361	1.000	1.000	1.000	3
ENSG00000006062	1.000	1.000	1.000	4
ENSG00000159314	1.000	0.784	1.000	10
ENSG00000225190	1.000	1.000	1.000	19
ENSG00000120088	0.884	0.916	0.972	9
ENSG00000186868	0.723	0.890	0.723	18
ENSG00000120071	1.000	1.000	1.000	14
ENSG00000176681	NA	1.000	NA	3
ENSG00000228696	1.000	1.000	1.000	7
ENSG00000185829	1.000	1.000	1.000	26
ENSG00000238083	NA	1.000	NA	3
ENSG00000073969	0.977	1.000	0.973	16
ENSG00000108379	1.000	1.000	1.000	5
ENSG00000158955	1.000	1.000	1.000	3
ENSG00000108433	1.000	1.000	1.000	42
ENSG00000004897	1.000	0.995	1.000	14
ENSG00000198336	1.000	1.000	1.000	10
ENSG00000259207	1.000	1.000	1.000	4
ENSG00000178852	NA	NA	1.000	7
ENSG00000141279	1.000	0.855	1.000	20
ENSG00000108424	1.000	0.992	0.970	8
ENSG00000198933	1.000	1.000	1.000	3
ENSG00000006025	1.000	1.000	1.000	4
ENSG00000159111	1.000	1.000	1.000	5
ENSG00000141294	NA	NA	NA	4
ENSG00000141295	1.000	0.986	1.000	9
ENSG00000189120	1.000	1.000	1.000	2
ENSG00000167182	1.000	1.000	1.000	5
ENSG00000108439	1.000	1.000	1.000	12
ENSG00000108465	1.000	1.000	1.000	14
ENSG00000005243	1.000	1.000	NA	7
ENSG00000082641	0.818	0.987	0.975	18
ENSG00000108468	1.000	0.995	1.000	6
ENSG00000002919	1.000	1.000	1.000	10
ENSG00000141293	1.000	1.000	1.000	7
ENSG00000120094	1.000	1.000	1.000	2
ENSG00000120093	1.000	1.000	1.000	10
ENSG00000108511	1.000	1.000	1.000	2
ENSG00000120068	1.000	1.000	1.000	3
ENSG00000229637	NA	NA	NA	2
ENSG00000170703	1.000	1.000	1.000	6
ENSG00000136436	1.000	1.000	1.000	14
ENSG00000159199	1.000	0.965	1.000	6
ENSG00000159202	1.000	1.000	1.000	6
ENSG00000159210	1.000	1.000	1.000	9
ENSG00000159217	1.000	1.000	1.000	2
ENSG00000167080	1.000	1.000	1.000	3
ENSG00000167083	1.000	1.000	1.000	6
ENSG00000108798	1.000	1.000	1.000	4
ENSG00000173868	1.000	1.000	1.000	7
ENSG00000198740	1.000	1.000	1.000	3
ENSG00000167085	1.000	1.000	1.000	9
ENSG00000064300	1.000	1.000	1.000	2
ENSG00000182575	NA	1.000	1.000	2
ENSG00000121067	1.000	1.000	1.000	19
ENSG00000121073	1.000	1.000	0.966	10
ENSG00000121104	NA	NA	NA	5
ENSG00000136504	0.822	0.987	0.998	22
ENSG00000176358	NA	NA	NA	5
ENSG00000108813	1.000	1.000	1.000	3
ENSG00000064195	1.000	1.000	1.000	2
ENSG00000005884	0.989	1.000	1.000	7
ENSG00000005882	1.000	1.000	1.000	8
ENSG00000167100	1.000	1.000	1.000	4
ENSG00000108823	1.000	1.000	1.000	9
ENSG00000108821	1.000	1.000	1.000	2
ENSG00000167105	NA	1.000	1.000	2
ENSG00000015532	1.000	1.000	1.000	6
ENSG00000108826	1.000	1.000	1.000	6
ENSG00000154920	1.000	1.000	1.000	6
ENSG00000108829	1.000	1.000	1.000	3
ENSG00000167107	1.000	0.988	1.000	9
ENSG00000136457	1.000	1.000	1.000	3
ENSG00000136444	1.000	1.000	1.000	5
ENSG00000136449	0.848	1.000	0.518	8
ENSG00000049283	1.000	1.000	1.000	11
ENSG00000006282	1.000	1.000	NA	13
ENSG00000006283	0.975	0.957	1.000	34
ENSG00000108846	1.000	1.000	1.000	9
ENSG00000154945	NA	1.000	1.000	2
ENSG00000108848	1.000	1.000	1.000	18
ENSG00000167117	NA	NA	NA	3
ENSG00000173714	1.000	1.000	1.000	2
ENSG00000141232	1.000	1.000	1.000	2
ENSG00000008294	1.000	1.000	1.000	8
ENSG00000239672	0.987	0.997	0.993	7
ENSG00000011052	0.969	NA	0.545	3
ENSG00000243678	1.000	1.000	1.000	6
ENSG00000011258	1.000	1.000	1.000	5
ENSG00000011260	1.000	1.000	1.000	6
ENSG00000154975	1.000	NA	1.000	7
ENSG00000141198	0.996	1.000	1.000	18
ENSG00000166260	1.000	1.000	1.000	5
ENSG00000166263	1.000	0.993	1.000	5
ENSG00000108924	1.000	1.000	1.000	6
ENSG00000108960	0.729	0.801	0.933	3
ENSG00000166292	1.000	1.000	1.000	3
ENSG00000141179	1.000	1.000	1.000	6
ENSG00000153930	1.000	1.000	NA	6
ENSG00000153933	1.000	1.000	1.000	4
ENSG00000121060	1.000	1.000	1.000	5
ENSG00000121058	1.000	1.000	1.000	2
ENSG00000121064	1.000	1.000	1.000	8
ENSG00000121057	1.000	1.000	1.000	19
ENSG00000153944	1.000	0.986	1.000	18
ENSG00000181610	1.000	1.000	1.000	3
ENSG00000180891	NA	NA	1.000	7
ENSG00000136451	1.000	1.000	1.000	4
ENSG00000136450	0.984	1.000	1.000	7
ENSG00000141194	1.000	1.000	1.000	2
ENSG00000255713	1.000	1.000	1.000	2
ENSG00000011143	1.000	1.000	1.000	20
ENSG00000167419	1.000	1.000	1.000	7
ENSG00000005381	1.000	1.000	1.000	3
ENSG00000005379	1.000	1.000	1.000	5
ENSG00000213246	1.000	1.000	1.000	5
ENSG00000108375	1.000	1.000	1.000	6
ENSG00000108389	1.000	1.000	1.000	6
ENSG00000108387	0.756	0.947	1.000	18
ENSG00000121101	1.000	1.000	1.000	5
ENSG00000108384	0.995	1.000	1.000	23
ENSG00000108395	1.000	1.000	1.000	11
ENSG00000182628	1.000	1.000	1.000	9
ENSG00000068489	1.000	1.000	NA	8
ENSG00000167447	1.000	1.000	1.000	5
ENSG00000153982	1.000	1.000	1.000	6
ENSG00000175155	NA	NA	1.000	3
ENSG00000108406	NA	NA	1.000	7
ENSG00000141367	1.000	1.000	0.835	17
ENSG00000141378	1.000	1.000	1.000	3
ENSG00000062716	1.000	1.000	1.000	13
ENSG00000108423	1.000	0.995	1.000	12
ENSG00000108443	1.000	1.000	1.000	7
ENSG00000189050	1.000	1.000	1.000	5
ENSG00000068097	NA	1.000	1.000	9
ENSG00000167434	1.000	1.000	1.000	5
ENSG00000170832	1.000	0.993	1.000	10
ENSG00000141371	NA	1.000	NA	3
ENSG00000062725	1.000	1.000	1.000	4
ENSG00000170836	1.000	1.000	1.000	10
ENSG00000141376	1.000	1.000	0.865	17
ENSG00000121068	1.000	1.000	1.000	2
ENSG00000121075	1.000	1.000	1.000	4
ENSG00000136492	1.000	1.000	1.000	19
ENSG00000108506	1.000	1.000	1.000	6
ENSG00000108510	1.000	1.000	1.000	2
ENSG00000172421	NA	NA	1.000	4
ENSG00000087995	1.000	1.000	1.000	2
ENSG00000146872	0.946	0.994	1.000	21
ENSG00000011028	1.000	1.000	0.934	4
ENSG00000173838	1.000	NA	1.000	7
ENSG00000170921	1.000	0.957	NA	7
ENSG00000008283	1.000	1.000	1.000	15
ENSG00000159640	1.000	1.000	1.000	12
ENSG00000173826	1.000	1.000	0.970	6
ENSG00000136485	0.593	0.948	0.749	15
ENSG00000136463	1.000	1.000	1.000	2
ENSG00000198909	0.969	0.965	0.974	8
ENSG00000136490	0.920	1.000	1.000	8
ENSG00000266173	1.000	1.000	1.000	41
ENSG00000108588	1.000	1.000	1.000	4
ENSG00000198231	1.000	1.000	1.000	8
ENSG00000108592	1.000	1.000	1.000	8
ENSG00000087191	1.000	1.000	1.000	16
ENSG00000108604	1.000	1.000	1.000	11
ENSG00000213218	1.000	1.000	1.000	5
ENSG00000136487	1.000	0.798	1.000	5
ENSG00000136488	1.000	1.000	1.000	4
ENSG00000204414	0.595	1.000	0.995	6
ENSG00000259384	1.000	1.000	1.000	5
ENSG00000007312	1.000	1.000	1.000	3
ENSG00000224383	NA	NA	NA	7
ENSG00000108622	1.000	1.000	1.000	11
ENSG00000178607	0.905	1.000	0.998	4
ENSG00000136478	1.000	1.000	1.000	6
ENSG00000261371	1.000	1.000	1.000	4
ENSG00000271605	1.000	1.000	1.000	7
ENSG00000256525	1.000	1.000	1.000	5
ENSG00000108654	1.000	0.994	1.000	23
ENSG00000258890	NA	0.989	1.000	9
ENSG00000108854	1.000	1.000	1.000	4
ENSG00000176809	NA	1.000	NA	9
ENSG00000120063	1.000	1.000	1.000	2
ENSG00000108370	1.000	1.000	1.000	5
ENSG00000168646	1.000	1.000	1.000	7
ENSG00000154240	1.000	1.000	NA	15
ENSG00000091583	1.000	1.000	1.000	4
ENSG00000154229	1.000	1.000	1.000	3
ENSG00000075429	1.000	1.000	1.000	3
ENSG00000198265	1.000	1.000	1.000	7
ENSG00000197170	NA	1.000	NA	4
ENSG00000154217	1.000	1.000	1.000	4
ENSG00000130935	1.000	1.000	1.000	5
ENSG00000171634	1.000	0.994	1.000	12
ENSG00000186665	NA	1.000	NA	3
ENSG00000182481	1.000	1.000	1.000	11
ENSG00000196704	1.000	NA	1.000	16
ENSG00000141337	1.000	1.000	1.000	3
ENSG00000108932	1.000	1.000	1.000	4
ENSG00000070540	1.000	1.000	1.000	6
ENSG00000108946	0.996	1.000	1.000	18
ENSG00000108950	1.000	1.000	1.000	4
ENSG00000141338	0.980	1.000	1.000	5
ENSG00000154258	1.000	1.000	1.000	4
ENSG00000154262	1.000	1.000	1.000	2
ENSG00000154263	1.000	1.000	1.000	9
ENSG00000154265	1.000	1.000	1.000	11
ENSG00000108984	1.000	1.000	1.000	5
ENSG00000153822	1.000	1.000	1.000	8
ENSG00000123700	1.000	1.000	1.000	2
ENSG00000133195	1.000	1.000	1.000	12
ENSG00000166685	1.000	1.000	1.000	6
ENSG00000133193	NA	NA	1.000	5
ENSG00000141219	NA	1.000	1.000	9
ENSG00000187959	1.000	1.000	1.000	2
ENSG00000179604	1.000	1.000	1.000	6
ENSG00000069188	1.000	1.000	1.000	2
ENSG00000172809	1.000	0.977	0.518	6
ENSG00000141540	1.000	1.000	1.000	5
ENSG00000171595	1.000	1.000	1.000	5
ENSG00000196169	1.000	1.000	1.000	2
ENSG00000257008	1.000	1.000	1.000	3
ENSG00000170412	1.000	1.000	1.000	10
ENSG00000167851	1.000	1.000	1.000	6
ENSG00000178789	1.000	1.000	1.000	2
ENSG00000284690	1.000	1.000	NA	2
ENSG00000186407	1.000	1.000	1.000	2
ENSG00000186074	1.000	1.000	1.000	9
ENSG00000172794	1.000	1.000	1.000	10
ENSG00000109062	1.000	1.000	1.000	4
ENSG00000109065	NA	1.000	1.000	14
ENSG00000109066	NA	1.000	NA	5
ENSG00000161509	1.000	1.000	1.000	2
ENSG00000161513	1.000	1.000	1.000	16
ENSG00000172782	1.000	1.000	1.000	3
ENSG00000182040	1.000	1.000	1.000	2
ENSG00000183034	1.000	1.000	1.000	2
ENSG00000167861	NA	1.000	NA	5
ENSG00000167862	1.000	1.000	1.000	3
ENSG00000180901	1.000	1.000	1.000	3
ENSG00000167863	1.000	1.000	1.000	3
ENSG00000170190	1.000	1.000	1.000	8
ENSG00000125449	1.000	1.000	1.000	4
ENSG00000125458	1.000	1.000	1.000	8
ENSG00000189159	NA	0.911	NA	9
ENSG00000188612	1.000	1.000	NA	3
ENSG00000125450	1.000	1.000	1.000	15
ENSG00000125447	1.000	1.000	1.000	17
ENSG00000125445	1.000	1.000	1.000	6
ENSG00000125457	1.000	1.000	1.000	13
ENSG00000125454	1.000	1.000	1.000	14
ENSG00000177885	1.000	1.000	1.000	9
ENSG00000177728	NA	1.000	NA	16
ENSG00000177303	NA	1.000	NA	4
ENSG00000182173	0.994	0.920	0.875	10
ENSG00000073350	1.000	1.000	1.000	14
ENSG00000266714	NA	0.990	1.000	18
ENSG00000108469	1.000	0.993	1.000	11
ENSG00000204323	NA	1.000	1.000	2
ENSG00000259120	NA	NA	NA	2
ENSG00000161526	1.000	1.000	NA	13
ENSG00000132470	1.000	1.000	1.000	7
ENSG00000108479	1.000	1.000	1.000	5
ENSG00000132475	1.000	0.996	1.000	8
ENSG00000132478	1.000	1.000	1.000	6
ENSG00000092929	1.000	1.000	1.000	15
ENSG00000132471	1.000	1.000	1.000	12
ENSG00000132481	1.000	1.000	1.000	4
ENSG00000141569	1.000	1.000	1.000	5
ENSG00000267426	NA	NA	NA	2
ENSG00000188878	1.000	1.000	1.000	7
ENSG00000161533	1.000	1.000	1.000	9
ENSG00000257949	NA	NA	NA	4
ENSG00000250506	1.000	1.000	1.000	3
ENSG00000167880	1.000	1.000	1.000	3
ENSG00000167881	1.000	0.994	1.000	6
ENSG00000186919	1.000	1.000	1.000	3
ENSG00000182473	1.000	1.000	1.000	14
ENSG00000141576	1.000	1.000	1.000	6
ENSG00000185262	NA	NA	1.000	3
ENSG00000129646	1.000	1.000	NA	6
ENSG00000161542	1.000	1.000	0.935	6
ENSG00000176170	1.000	1.000	1.000	7
ENSG00000175931	1.000	1.000	1.000	3
ENSG00000129673	1.000	1.000	1.000	4
ENSG00000129667	1.000	1.000	1.000	14
ENSG00000214140	1.000	1.000	1.000	2
ENSG00000161544	0.282	0.926	0.926	4
ENSG00000284526	NA	NA	NA	3
ENSG00000070731	1.000	1.000	1.000	5
ENSG00000070526	1.000	1.000	1.000	7
ENSG00000182534	NA	NA	NA	7
ENSG00000070495	1.000	1.000	1.000	6
ENSG00000181038	1.000	1.000	1.000	14
ENSG00000161547	NA	NA	0.976	7
ENSG00000092931	NA	1.000	1.000	16
ENSG00000167889	1.000	1.000	1.000	5
ENSG00000129657	1.000	1.000	1.000	17
ENSG00000184640	1.000	1.000	1.000	32
ENSG00000078687	1.000	1.000	1.000	6
ENSG00000141524	1.000	1.000	1.000	13
ENSG00000167895	1.000	1.000	1.000	2
ENSG00000187997	1.000	1.000	1.000	3
ENSG00000108639	NA	0.942	NA	7
ENSG00000167900	1.000	0.961	1.000	5
ENSG00000183077	1.000	1.000	1.000	10
ENSG00000089685	0.644	0.756	NA	9
ENSG00000204278	NA	0.694	NA	6
ENSG00000184557	1.000	1.000	1.000	2
ENSG00000087157	1.000	1.000	1.000	10
ENSG00000187775	1.000	1.000	1.000	2
ENSG00000108669	0.803	0.911	0.978	10
ENSG00000055483	1.000	1.000	1.000	20
ENSG00000035862	1.000	1.000	1.000	7
ENSG00000178404	1.000	1.000	1.000	3
ENSG00000108679	1.000	1.000	1.000	15
ENSG00000171302	1.000	1.000	1.000	12
ENSG00000173918	1.000	1.000	1.000	10
ENSG00000167280	1.000	1.000	1.000	4
ENSG00000167281	1.000	1.000	1.000	9
ENSG00000182156	1.000	1.000	1.000	2
ENSG00000173894	1.000	1.000	1.000	2
ENSG00000141570	1.000	1.000	1.000	3
ENSG00000141582	1.000	1.000	1.000	3
ENSG00000167291	1.000	1.000	1.000	9
ENSG00000141519	1.000	1.000	1.000	8
ENSG00000171298	1.000	1.000	0.931	5
ENSG00000141543	1.000	1.000	1.000	3
ENSG00000141527	1.000	1.000	1.000	15
ENSG00000181523	1.000	1.000	1.000	9
ENSG00000181045	1.000	1.000	1.000	11
ENSG00000173821	1.000	1.000	1.000	4
ENSG00000173818	1.000	1.000	0.994	21
ENSG00000171246	1.000	1.000	1.000	2
ENSG00000141564	1.000	1.000	1.000	6
ENSG00000176108	1.000	NA	NA	4
ENSG00000175866	1.000	1.000	1.000	20
ENSG00000181409	1.000	1.000	1.000	8
ENSG00000141577	1.000	1.000	1.000	7
ENSG00000167302	NA	1.000	0.935	6
ENSG00000224877	NA	NA	NA	2
ENSG00000157637	1.000	1.000	1.000	6
ENSG00000266074	1.000	NA	1.000	2
ENSG00000184009	0.946	0.923	0.839	19
ENSG00000186765	0.972	1.000	1.000	2
ENSG00000185504	1.000	1.000	1.000	7
ENSG00000182446	1.000	1.000	1.000	12
ENSG00000182612	1.000	1.000	1.000	4
ENSG00000185527	1.000	1.000	1.000	3
ENSG00000204237	NA	NA	NA	5
ENSG00000185298	NA	1.000	1.000	5
ENSG00000214087	NA	1.000	1.000	7
ENSG00000185359	1.000	1.000	1.000	67
ENSG00000183048	0.753	0.925	0.993	5
ENSG00000215644	0.926	0.732	0.664	3
ENSG00000225663	NA	NA	NA	11
ENSG00000182676	NA	NA	1.000	2
ENSG00000185624	1.000	0.985	1.000	41
ENSG00000141522	0.852	0.910	0.524	10
ENSG00000141552	0.988	1.000	1.000	22
ENSG00000183979	NA	0.537	0.541	2
ENSG00000185813	1.000	1.000	1.000	13
ENSG00000187531	1.000	1.000	1.000	3
ENSG00000197063	1.000	1.000	1.000	3
ENSG00000183010	0.960	0.992	0.852	17
ENSG00000185269	1.000	1.000	1.000	3
ENSG00000169696	1.000	1.000	NA	11
ENSG00000169689	0.867	0.826	0.885	6
ENSG00000169683	NA	1.000	1.000	3
ENSG00000169750	0.955	1.000	1.000	3
ENSG00000169738	1.000	1.000	1.000	8
ENSG00000169733	1.000	1.000	1.000	3
ENSG00000169727	NA	1.000	1.000	24
ENSG00000169718	0.996	NA	1.000	10
ENSG00000169710	1.000	1.000	1.000	7
ENSG00000176155	1.000	1.000	NA	10
ENSG00000141526	1.000	1.000	1.000	13
ENSG00000141551	0.938	0.972	0.994	10
ENSG00000173762	1.000	1.000	1.000	6
ENSG00000141574	1.000	1.000	1.000	8
ENSG00000181396	NA	1.000	1.000	7
ENSG00000169660	1.000	1.000	1.000	13
ENSG00000178927	1.000	1.000	1.000	38
ENSG00000141562	1.000	1.000	1.000	16
ENSG00000141568	1.000	1.000	1.000	5
ENSG00000141580	1.000	1.000	1.000	5
ENSG00000141542	1.000	1.000	1.000	4
ENSG00000141560	1.000	1.000	1.000	7
ENSG00000141556	0.614	NA	0.834	32
ENSG00000141579	1.000	1.000	1.000	2
ENSG00000175711	NA	NA	1.000	4
ENSG00000176845	1.000	1.000	1.000	4
ENSG00000101557	1.000	1.000	1.000	7
ENSG00000079134	1.000	0.995	1.000	7
ENSG00000079101	NA	1.000	1.000	8
ENSG00000176890	1.000	1.000	1.000	3
ENSG00000132199	1.000	1.000	1.000	8
ENSG00000176105	1.000	1.000	1.000	3
ENSG00000141433	1.000	1.000	1.000	2
ENSG00000101574	1.000	0.993	1.000	6
ENSG00000080986	1.000	1.000	1.000	4
ENSG00000101596	1.000	1.000	1.000	9
ENSG00000101577	1.000	1.000	1.000	8
ENSG00000101605	1.000	1.000	1.000	3
ENSG00000101608	0.846	0.945	0.958	7
ENSG00000118680	1.000	1.000	1.000	5
ENSG00000177426	1.000	1.000	1.000	21
ENSG00000170579	1.000	1.000	1.000	12
ENSG00000231824	NA	NA	NA	2
ENSG00000198081	1.000	1.000	1.000	8
ENSG00000082397	0.557	0.830	1.000	26
ENSG00000206432	NA	1.000	NA	2
ENSG00000154655	1.000	1.000	1.000	6
ENSG00000088756	1.000	0.990	1.000	13
ENSG00000173482	1.000	1.000	1.000	8
ENSG00000168502	0.985	0.903	0.988	7
ENSG00000178127	1.000	1.000	1.000	4
ENSG00000101745	NA	1.000	NA	7
ENSG00000128791	1.000	1.000	1.000	3
ENSG00000017797	1.000	1.000	1.000	5
ENSG00000154845	1.000	1.000	1.000	11
ENSG00000168461	1.000	1.000	1.000	4
ENSG00000168454	NA	NA	NA	4
ENSG00000101558	1.000	0.976	1.000	3
ENSG00000154856	1.000	1.000	1.000	6
ENSG00000134265	1.000	1.000	1.000	4
ENSG00000154864	0.532	0.886	0.903	12
ENSG00000141404	0.648	1.000	1.000	8
ENSG00000154889	1.000	1.000	1.000	18
ENSG00000141401	1.000	1.000	1.000	8
ENSG00000176194	1.000	1.000	1.000	2
ENSG00000176014	0.972	0.973	1.000	12
ENSG00000141385	1.000	1.000	1.000	7
ENSG00000141391	1.000	1.000	1.000	9
ENSG00000134278	1.000	1.000	1.000	9
ENSG00000128789	0.998	0.970	1.000	12
ENSG00000101624	1.000	1.000	1.000	8
ENSG00000175354	1.000	1.000	1.000	15
ENSG00000085415	1.000	1.000	1.000	6
ENSG00000101639	1.000	1.000	1.000	10
ENSG00000168675	1.000	1.000	1.000	22
ENSG00000177150	NA	1.000	NA	6
ENSG00000101654	1.000	1.000	1.000	8
ENSG00000176136	1.000	1.000	1.000	2
ENSG00000185231	1.000	1.000	1.000	2
ENSG00000175322	1.000	1.000	1.000	3
ENSG00000183206	NA	1.000	1.000	3
ENSG00000180777	NA	NA	NA	4
ENSG00000067900	0.996	1.000	1.000	3
ENSG00000141449	1.000	1.000	NA	6
ENSG00000141446	1.000	1.000	1.000	3
ENSG00000167088	1.000	1.000	1.000	3
ENSG00000158201	1.000	1.000	1.000	6
ENSG00000141448	1.000	1.000	1.000	2
ENSG00000212710	1.000	1.000	NA	2
ENSG00000101773	1.000	1.000	1.000	14
ENSG00000134508	1.000	1.000	1.000	6
ENSG00000134490	0.946	1.000	1.000	12
ENSG00000101782	1.000	1.000	1.000	5
ENSG00000141452	1.000	1.000	1.000	7
ENSG00000141458	1.000	1.000	1.000	6
ENSG00000154065	NA	NA	1.000	5
ENSG00000053747	1.000	1.000	1.000	11
ENSG00000168234	1.000	NA	NA	6
ENSG00000154040	1.000	1.000	1.000	17
ENSG00000141447	1.000	1.000	1.000	10
ENSG00000154059	1.000	1.000	1.000	6
ENSG00000134489	1.000	1.000	1.000	2
ENSG00000198795	1.000	1.000	1.000	8
ENSG00000141380	1.000	0.993	1.000	19
ENSG00000154611	1.000	0.968	NA	5
ENSG00000141384	1.000	1.000	1.000	3
ENSG00000134504	1.000	1.000	0.683	8
ENSG00000171885	1.000	1.000	1.000	8
ENSG00000154080	1.000	1.000	1.000	3
ENSG00000170558	1.000	1.000	1.000	9
ENSG00000134762	1.000	1.000	1.000	3
ENSG00000134755	1.000	1.000	1.000	4
ENSG00000134765	1.000	1.000	1.000	2
ENSG00000175065	1.000	1.000	1.000	2
ENSG00000046604	1.000	1.000	1.000	4
ENSG00000118271	1.000	1.000	1.000	5
ENSG00000118276	1.000	1.000	1.000	4
ENSG00000141437	1.000	1.000	1.000	2
ENSG00000153339	1.000	1.000	1.000	6
ENSG00000101695	1.000	1.000	1.000	2
ENSG00000134758	1.000	1.000	1.000	6
ENSG00000141434	1.000	1.000	1.000	2
ENSG00000141441	1.000	1.000	1.000	3
ENSG00000197705	NA	1.000	1.000	3
ENSG00000166960	NA	1.000	NA	11
ENSG00000141431	1.000	1.000	1.000	7
ENSG00000101746	NA	0.631	1.000	9
ENSG00000134769	NA	0.996	1.000	58
ENSG00000166974	1.000	1.000	1.000	10
ENSG00000186812	NA	NA	NA	8
ENSG00000186814	1.000	1.000	1.000	9
ENSG00000172466	1.000	1.000	1.000	6
ENSG00000186496	1.000	1.000	1.000	5
ENSG00000153391	0.833	0.995	NA	9
ENSG00000141429	1.000	1.000	1.000	5
ENSG00000141428	NA	NA	NA	6
ENSG00000141425	1.000	0.990	1.000	8
ENSG00000141424	1.000	1.000	1.000	4
ENSG00000134759	1.000	1.000	1.000	13
ENSG00000134775	1.000	0.841	0.726	7
ENSG00000134779	NA	NA	1.000	19
ENSG00000150477	NA	NA	NA	9
ENSG00000101489	1.000	1.000	1.000	19
ENSG00000078142	1.000	1.000	1.000	8
ENSG00000152214	1.000	1.000	1.000	4
ENSG00000132872	1.000	1.000	1.000	4
ENSG00000152217	1.000	1.000	1.000	7
ENSG00000132874	1.000	1.000	1.000	3
ENSG00000141469	1.000	1.000	1.000	16
ENSG00000197046	1.000	1.000	1.000	3
ENSG00000152223	1.000	1.000	1.000	11
ENSG00000152229	1.000	1.000	1.000	2
ENSG00000152234	1.000	1.000	1.000	14
ENSG00000152240	1.000	1.000	1.000	8
ENSG00000152242	1.000	1.000	1.000	5
ENSG00000141622	1.000	1.000	1.000	7
ENSG00000167210	NA	0.718	NA	12
ENSG00000101638	1.000	1.000	1.000	5
ENSG00000078043	1.000	1.000	1.000	9
ENSG00000167216	1.000	1.000	1.000	20
ENSG00000167220	1.000	1.000	1.000	10
ENSG00000267228	1.000	1.000	1.000	3
ENSG00000134049	1.000	1.000	1.000	2
ENSG00000215474	1.000	1.000	1.000	3
ENSG00000175387	0.914	0.894	0.939	10
ENSG00000184828	1.000	1.000	1.000	28
